#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2017 05 06 18 15 180  6.0  8.0   0.6     3    MM  MM     MM  13.6    MM   9.8   MM   MM    MM
2017 05 06 18 00 170  7.0  8.0   0.6     3    MM  MM     MM  13.7    MM   9.6   MM   MM    MM
2017 05 06 17 53 170  7.0  8.0   0.6     3    MM  MM     MM  13.7    MM   9.6   MM   MM    MM
2017 05 06 17 15 180  7.0  9.0   0.4     3    MM  MM     MM  14.0    MM   6.9   MM   MM    MM
2017 05 06 16 53 180  7.0 10.0   0.4     3    MM  MM     MM  14.0    MM   9.4   MM   MM    MM
2017 05 06 16 45 180  7.0  8.0   0.4     3    MM  MM     MM  14.0    MM   9.6   MM   MM    MM
2017 05 06 16 30 180  6.0  8.0   0.4     3    MM  MM     MM  13.8    MM  10.0   MM   MM    MM
2017 05 06 16 15 180  5.0  6.0   0.4     3    MM  MM     MM  13.3    MM  10.3   MM   MM    MM
2017 05 06 16 00 180  6.0  7.0   0.4     3    MM  MM     MM  13.6    MM  10.2   MM   MM    MM
2017 05 06 15 53 180  6.0  7.0   0.4     3    MM  MM     MM  13.6    MM  10.2   MM   MM    MM
2017 05 06 15 30 160  5.0  6.0   0.4     3    MM  MM     MM  13.1    MM  11.1   MM   MM    MM
2017 05 06 15 15 150  6.0  6.0   0.3     2    MM  MM     MM  13.0    MM  11.4   MM   MM    MM
2017 05 06 14 45 150  6.0  7.0   0.3     2    MM  MM     MM  12.9    MM  12.0   MM   MM    MM
2017 05 06 14 30 150  6.0  7.0   0.4     3    MM  MM     MM  12.7    MM  12.0   MM   MM    MM
2017 05 06 14 23 150  6.0  7.0   0.3     2    MM  MM     MM  12.9    MM  12.0   MM   MM    MM
2017 05 06 13 53 150  6.0  8.0   0.4     3    MM  MM     MM  13.0    MM  12.4   MM   MM    MM
2017 05 06 13 45 150  6.0  8.0   0.4     3    MM  MM     MM  13.0    MM  12.5   MM   MM    MM
2017 05 06 13 30 150  6.0  7.0   0.5     3    MM  MM     MM  12.7    MM  12.2   MM   MM    MM
2017 05 06 13 00 140  4.0  5.0   0.5     3    MM  MM     MM  12.3    MM  12.0   MM   MM    MM
2017 05 06 12 53 140  4.0  5.0   0.5     3    MM  MM     MM  12.3    MM  12.0   MM   MM    MM
2017 05 06 12 30 150  4.0  5.0   0.6     3    MM  MM     MM  12.4    MM  12.2   MM   MM    MM
2017 05 06 12 00 160  5.0  6.0   0.9     4    MM  MM     MM  13.0    MM  13.0   MM   MM    MM
2017 05 06 11 30 170  6.0  8.0   0.9     4    MM  MM     MM  13.4    MM  13.4   MM   MM    MM
2017 05 06 11 23 160  5.0  6.0   0.9     4    MM  MM     MM  13.0    MM  13.0   MM   MM    MM
2017 05 06 11 00 170  8.0  9.0   1.0     4    MM  MM     MM  13.9    MM  13.9   MM   MM    MM
2017 05 06 10 53 170  7.0  9.0   0.9     4    MM  MM     MM  13.7    MM  13.7   MM   MM    MM
2017 05 06 10 15 170 10.0 12.0   1.0     4    MM  MM     MM  14.5    MM  14.5   MM   MM    MM
2017 05 06 09 53 170  9.0 12.0   1.0     4    MM  MM     MM  14.3    MM  14.3   MM   MM    MM
2017 05 06 09 45 160 10.0 12.0   1.0     4    MM  MM     MM  14.2    MM  14.2   MM   MM    MM
2017 05 06 09 30 160 11.0 16.0   0.9     4    MM  MM     MM  14.6    MM  14.6   MM   MM    MM
2017 05 06 08 53 160 11.0 13.0   0.9     4    MM  MM     MM  14.9    MM  14.7   MM   MM    MM
2017 05 06 08 45 160 11.0 13.0   0.8     3    MM  MM     MM  14.8    MM  14.5   MM   MM    MM
2017 05 06 08 30 160 10.0 13.0   0.6     3    MM  MM     MM  14.6    MM  14.2   MM   MM    MM
2017 05 06 08 00 160  9.0 11.0   0.6     3    MM  MM     MM  14.1    MM  14.0   MM   MM    MM
2017 05 06 07 53 160  9.0 12.0   0.6     3    MM  MM     MM  14.3    MM  13.9   MM   MM    MM
2017 05 06 07 45 150  8.0 11.0   0.6     3    MM  MM     MM  13.9    MM  13.8   MM   MM    MM
2017 05 06 07 30 150  8.0 10.0   0.5     3    MM  MM     MM  13.5    MM  13.4   MM   MM    MM
2017 05 06 07 00 150  8.0 10.0   0.5     3    MM  MM     MM  13.7    MM  13.6   MM   MM    MM
2017 05 06 06 53 150  8.0 10.0   0.5     3    MM  MM     MM  13.7    MM  13.6   MM   MM    MM
2017 05 06 06 45 150  8.0 10.0   0.4     3    MM  MM     MM  13.6    MM  13.5   MM   MM    MM
2017 05 06 06 30 150  8.0  9.0   0.4     3    MM  MM     MM  13.3    MM  13.2   MM   MM    MM
2017 05 06 06 00 150  7.0  9.0   0.4     3    MM  MM     MM  13.4    MM  13.2   MM   MM    MM
2017 05 06 05 53 150  7.0  9.0   0.4     3    MM  MM     MM  13.4    MM  13.2   MM   MM    MM
2017 05 06 05 45 150  7.0  8.0   0.4     3    MM  MM     MM  13.5    MM  13.2   MM   MM    MM
2017 05 06 05 30 140  7.0  8.0   0.4     3    MM  MM     MM  13.3    MM  13.1   MM   MM    MM
2017 05 06 05 00 150  6.0  7.0   0.4     3    MM  MM     MM  13.3    MM  13.2   MM   MM    MM
2017 05 06 04 53 150  6.0  7.0   0.4     3    MM  MM     MM  13.3    MM  13.1   MM   MM    MM
2017 05 06 04 45 140  6.0  7.0   0.4     3    MM  MM     MM  13.4    MM  13.3   MM   MM    MM
2017 05 06 04 30 140  6.0  7.0   0.2    MM    MM  MM     MM  13.2    MM  13.2   MM   MM    MM
2017 05 06 04 00 140  7.0  8.0   0.2    MM    MM  MM     MM  13.2    MM  13.2   MM   MM    MM
2017 05 06 03 53 140  6.0  7.0   0.2    MM    MM  MM     MM  13.1    MM  13.1   MM   MM    MM
2017 05 06 03 45 140  6.0  7.0   0.2    MM    MM  MM     MM  13.1    MM  13.1   MM   MM    MM
2017 05 06 03 30 130  4.0  6.0   0.2    MM    MM  MM     MM  12.9    MM  12.9   MM   MM    MM
2017 05 06 02 53 100  3.0  5.0   0.2    MM    MM  MM     MM  13.1    MM  13.1   MM   MM    MM
2017 05 06 02 45 100  4.0  5.0   0.2    MM    MM  MM     MM  13.0    MM  13.0   MM   MM    MM
2017 05 06 02 30 120  4.0  5.0   0.3     3    MM  MM     MM  13.0    MM  13.0   MM   MM    MM
2017 05 06 01 53 110  3.0  4.0   0.3     3    MM  MM     MM  12.6    MM  12.6   MM   MM    MM
2017 05 06 01 45 130  2.0  5.0   0.3     3    MM  MM     MM  13.3    MM  13.3   MM   MM    MM
2017 05 06 01 30  60  2.0  4.0   0.3     3    MM  MM     MM  12.1    MM  12.1   MM   MM    MM
2017 05 06 01 15  20  2.0  3.0   0.4     2    MM  MM     MM  11.9    MM  11.9   MM   MM    MM
2017 05 06 00 45 250  3.0  6.0   0.4     2    MM  MM     MM  12.8    MM  12.8   MM   MM    MM
2017 05 06 00 30 210  4.0  5.0   0.4     2    MM  MM     MM  12.6    MM  12.6   MM   MM    MM
2017 05 06 00 23 340  1.0  3.0   0.4     2    MM  MM     MM  12.6    MM  12.6   MM   MM    MM
2017 05 05 23 15 160  6.0  7.0   0.7     4    MM  MM     MM  12.3    MM  12.3   MM   MM    MM
2017 05 05 22 15  90  2.0  3.0   0.9     6    MM  MM     MM  12.4    MM  12.4   MM   MM    MM
2017 05 05 21 53  90  2.0  3.0   0.9     6    MM  MM     MM  12.4    MM  12.4   MM   MM    MM
2017 05 05 21 45 140  7.0  8.0   0.9     6    MM  MM     MM  13.0    MM  12.9   MM   MM    MM
2017 05 05 21 30 120  4.0  7.0   0.9     6    MM  MM     MM  12.8    MM  12.6   MM   MM    MM
2017 05 05 21 15 140  2.0  3.0   1.0     3    MM  MM     MM  12.3    MM  12.1   MM   MM    MM
2017 05 05 21 00 110  4.0  7.0   1.0     3    MM  MM     MM  12.4    MM  12.1   MM   MM    MM
2017 05 05 20 53 110  4.0  7.0   1.0     3    MM  MM     MM  12.4    MM  12.1   MM   MM    MM
2017 05 05 20 15  50  2.0  4.0   1.1     4    MM  MM     MM  12.1    MM  11.7   MM   MM    MM
2017 05 05 19 45 120  5.0  7.0   1.1     4    MM  MM     MM  12.8    MM  12.5   MM   MM    MM
2017 05 05 19 23 120  5.0  7.0   1.1     4    MM  MM     MM  12.8    MM  12.5   MM   MM    MM
2017 05 05 19 15 120  8.0 11.0   1.2     5    MM  MM     MM  12.6    MM  12.1   MM   MM    MM
2017 05 05 18 45 110  9.0 12.0   1.2     5    MM  MM     MM  12.3    MM  11.7   MM   MM    MM
2017 05 05 18 23 120  9.0 12.0   1.2     5    MM  MM     MM  12.4    MM  11.8   MM   MM    MM
2017 05 05 18 00 110 10.0 13.0   0.9     5    MM  MM     MM  12.2    MM  11.6   MM   MM    MM
2017 05 05 17 53 110 10.0 13.0   0.9     5    MM  MM     MM  12.2    MM  11.6   MM   MM    MM
2017 05 05 17 45  90  8.0 12.0   0.9     5    MM  MM     MM  11.5    MM  11.1   MM   MM    MM
2017 05 05 17 30  70  6.0 10.0   1.1     5    MM  MM     MM  11.6    MM  11.3   MM   MM    MM
2017 05 05 16 45  80 10.0 13.0   1.1     5    MM  MM     MM   9.9    MM   9.6   MM   MM    MM
2017 05 05 16 23  80 10.0 13.0   1.1     5    MM  MM     MM   9.9    MM   9.6   MM   MM    MM
2017 05 05 16 00  80 10.0 13.0   1.0     5    MM  MM     MM  10.0    MM   9.4   MM   MM    MM
2017 05 05 15 53  80 10.0 13.0   1.0     5    MM  MM     MM  10.0    MM   9.4   MM   MM    MM
2017 05 05 15 45  80 10.0 12.0   1.0     5    MM  MM     MM  10.0    MM   9.3   MM   MM    MM
2017 05 05 15 15  80 10.0 12.0   0.9     5    MM  MM     MM   9.9    MM   9.0   MM   MM    MM
2017 05 05 14 53  90 10.0 12.0   0.9     5    MM  MM     MM   9.8    MM   8.9   MM   MM    MM
2017 05 05 14 45  80 10.0 12.0   0.9     5    MM  MM     MM   9.8    MM   8.9   MM   MM    MM
2017 05 05 14 30  80 10.0 12.0   0.8     4    MM  MM     MM   9.8    MM   8.8   MM   MM    MM
2017 05 05 14 15  80 10.0 12.0   0.7     4    MM  MM     MM   9.8    MM   8.8   MM   MM    MM
2017 05 05 13 45  80  9.0 11.0   0.7     4    MM  MM     MM   9.6    MM   8.6   MM   MM    MM
2017 05 05 13 23  80  9.0 11.0   0.7     4    MM  MM     MM   9.6    MM   8.6   MM   MM    MM
2017 05 05 11 53  80  7.0  9.0   0.6     4    MM  MM     MM   9.4    MM   8.4   MM   MM    MM
2017 05 05 11 45  80  7.0  9.0   0.6     4    MM  MM     MM   9.4    MM   8.4   MM   MM    MM
2017 05 05 11 30  90  7.0  8.0   0.6     3    MM  MM     MM   9.8    MM   8.5   MM   MM    MM
2017 05 05 11 00 100  7.0  8.0   0.6     3    MM  MM     MM  10.0    MM   8.3   MM   MM    MM
2017 05 05 10 53 100  7.0  8.0   0.6     3    MM  MM     MM  10.0    MM   8.3   MM   MM    MM
2017 05 05 10 30 100  7.0  8.0   0.6     3    MM  MM     MM   9.7    MM   8.5   MM   MM    MM
2017 05 05 10 15  90  7.0  9.0   0.6     3    MM  MM     MM   9.4    MM   8.4   MM   MM    MM
2017 05 05 09 45 100  8.0  9.0   0.6     3    MM  MM     MM   9.4    MM   8.4   MM   MM    MM
2017 05 05 09 23  90  7.0  9.0   0.6     3    MM  MM     MM   9.4    MM   8.4   MM   MM    MM
2017 05 05 09 00  90  8.0 10.0   0.6     3    MM  MM     MM   9.3    MM   8.3   MM   MM    MM
2017 05 05 08 53  90  8.0 10.0   0.6     3    MM  MM     MM   9.3    MM   8.3   MM   MM    MM
2017 05 05 08 45 100  9.0 10.0   0.6     3    MM  MM     MM   9.2    MM   8.3   MM   MM    MM
2017 05 05 08 30 100  8.0 10.0   0.4     3    MM  MM     MM   9.2    MM   8.2   MM   MM    MM
2017 05 05 08 00  90  8.0 10.0   0.4     3    MM  MM     MM   9.3    MM   8.2   MM   MM    MM
2017 05 05 07 53  90  8.0 10.0   0.4     3    MM  MM     MM   9.3    MM   8.2   MM   MM    MM
2017 05 05 07 45  90  6.0  8.0   0.3     2    MM  MM     MM   9.7    MM   8.0   MM   MM    MM
2017 05 05 07 30  90  6.0  7.0   0.3     2    MM  MM     MM   9.8    MM   7.4   MM   MM    MM
2017 05 05 07 00 100  5.0  6.0   0.3     2    MM  MM     MM   9.8    MM   7.1   MM   MM    MM
2017 05 05 06 53  90  5.0  6.0   0.3     2    MM  MM     MM   9.8    MM   7.3   MM   MM    MM
2017 05 05 06 45 100  5.0  6.0   0.2    MM    MM  MM     MM   9.8    MM   7.0   MM   MM    MM
2017 05 05 06 30  90  5.0  6.0   0.3     3    MM  MM     MM   9.7    MM   7.6   MM   MM    MM
2017 05 05 05 53  90  4.0  5.0   0.3     3    MM  MM     MM   9.8    MM   7.4   MM   MM    MM
2017 05 05 05 45 100  5.0  6.0   0.2    MM    MM  MM     MM   9.9    MM   7.0   MM   MM    MM
2017 05 05 05 30 110  5.0  6.0   0.2    MM    MM  MM     MM   9.9    MM   8.7   MM   MM    MM
2017 05 05 05 00 110  4.0  6.0   0.2    MM    MM  MM     MM   9.9    MM   7.2   MM   MM    MM
2017 05 05 04 53 110  4.0  6.0   0.2    MM    MM  MM     MM   9.9    MM   7.2   MM   MM    MM
2017 05 05 04 45 110  4.0  5.0   0.2    MM    MM  MM     MM  10.0    MM   7.1   MM   MM    MM
2017 05 05 04 30 120  4.0  6.0   0.2    MM    MM  MM     MM  10.0    MM   4.2   MM   MM    MM
2017 05 05 03 53 120  5.0  6.0   0.2    MM    MM  MM     MM  10.1    MM   4.7   MM   MM    MM
2017 05 05 03 45 120  5.0  6.0   0.2    MM    MM  MM     MM  10.0    MM   6.9   MM   MM    MM
2017 05 05 03 30 120  4.0  5.0   0.1    MM    MM  MM     MM  10.0    MM   7.3   MM   MM    MM
2017 05 05 03 00 120  4.0  4.0   0.1    MM    MM  MM     MM  10.1    MM   7.2   MM   MM    MM
2017 05 05 02 53 120  4.0  5.0   0.1    MM    MM  MM     MM  10.0    MM   7.3   MM   MM    MM
2017 05 05 02 30 120  4.0  4.0   0.1    MM    MM  MM     MM  10.0    MM   6.9   MM   MM    MM
2017 05 05 01 53 120  3.0  4.0   0.1    MM    MM  MM     MM   9.9    MM   6.8   MM   MM    MM
2017 05 05 01 45 120  3.0  4.0   0.1    MM    MM  MM     MM   9.9    MM   6.8   MM   MM    MM
2017 05 05 01 30 130  3.0  4.0   0.1    MM    MM  MM     MM   9.8    MM   7.0   MM   MM    MM
2017 05 05 01 15 130  2.0  3.0   0.2    MM    MM  MM     MM   9.8    MM   7.0   MM   MM    MM
2017 05 05 01 00 140  3.0  3.0   0.2    MM    MM  MM     MM   9.9    MM   6.7   MM   MM    MM
2017 05 05 00 53 140  3.0  3.0   0.2    MM    MM  MM     MM   9.9    MM   6.7   MM   MM    MM
2017 05 05 00 15 150  4.0  4.0   0.4     3    MM  MM     MM  10.1    MM   5.5   MM   MM    MM
2017 05 04 23 15 160  5.0  5.0   0.4     3    MM  MM     MM  10.3    MM   4.6   MM   MM    MM
2017 05 04 22 45 160  5.0  6.0   0.4     3    MM  MM     MM  10.5    MM   3.7   MM   MM    MM
2017 05 04 22 30 160  5.0  6.0   0.4     3    MM  MM     MM  10.7    MM   2.6   MM   MM    MM
2017 05 04 22 15 150  6.0  7.0   0.4     3    MM  MM     MM  10.9    MM   2.3   MM   MM    MM
2017 05 04 21 30 160  6.0  8.0   0.4     3    MM  MM     MM  11.3    MM   4.2   MM   MM    MM
2017 05 04 21 23 160  6.0  8.0   0.4     3    MM  MM     MM  11.3    MM   4.2   MM   MM    MM
2017 05 04 20 45 160  6.0  7.0    MM    MM    MM  MM     MM  11.3    MM   4.4   MM   MM    MM
2017 05 04 20 23 160  6.0  7.0    MM    MM    MM  MM     MM  11.3    MM   4.4   MM   MM    MM
2017 05 04 20 00 160  7.0  8.0   0.5     3    MM  MM     MM  11.5    MM   3.4   MM   MM    MM
2017 05 04 19 53 160  7.0  8.0   0.5     3    MM  MM     MM  11.5    MM   3.4   MM   MM    MM
2017 05 04 18 45 170  6.0  7.0   0.1    MM    MM  MM     MM  11.8    MM   4.2   MM   MM    MM
2017 05 04 18 23 170  6.0  7.0   0.1    MM    MM  MM     MM  11.8    MM   4.2   MM   MM    MM
2017 05 04 17 45 110  3.0  4.0   0.1    MM    MM  MM     MM  11.5    MM   5.0   MM   MM    MM
2017 05 04 17 30 100  4.0  5.0   0.1    MM    MM  MM     MM  11.2    MM   5.5   MM   MM    MM
2017 05 04 17 23 110  3.0  4.0   0.1    MM    MM  MM     MM  11.5    MM   5.0   MM   MM    MM
2017 05 04 17 00  90  4.0  4.0   0.1    MM    MM  MM     MM  11.2    MM   5.1   MM   MM    MM
2017 05 04 16 53  90  4.0  4.0   0.1    MM    MM  MM     MM  11.2    MM   5.1   MM   MM    MM
2017 05 04 16 15  80  4.0  5.0   0.1    MM    MM  MM     MM  11.1    MM   3.8   MM   MM    MM
2017 05 04 16 00  80  4.0  5.0   0.1    MM    MM  MM     MM  11.1    MM   3.3   MM   MM    MM
2017 05 04 15 53  80  4.0  5.0   0.1    MM    MM  MM     MM  11.1    MM   3.3   MM   MM    MM
2017 05 04 13 53 240  2.0  3.0   0.1    MM    MM  MM     MM   9.2    MM   4.6   MM   MM    MM
2017 05 04 13 45 240  2.0  3.0   0.1    MM    MM  MM     MM   9.2    MM   4.6   MM   MM    MM
2017 05 04 13 15 260  2.0  2.0   0.1    MM    MM  MM     MM   9.1    MM   4.5   MM   MM    MM
2017 05 04 10 45  20  2.0  2.0   0.1    MM    MM  MM     MM   8.9    MM   3.6   MM   MM    MM
2017 05 04 10 23  20  2.0  2.0   0.1    MM    MM  MM     MM   8.9    MM   3.6   MM   MM    MM
2017 05 04 09 23 340  2.0  3.0   0.1    MM    MM  MM     MM   9.1    MM   4.0   MM   MM    MM
2017 05 04 09 15 340  2.0  3.0   0.1    MM    MM  MM     MM   9.1    MM   4.0   MM   MM    MM
2017 05 04 08 53 350  3.0  3.0   0.1    MM    MM  MM     MM   9.3    MM   3.9   MM   MM    MM
2017 05 04 08 45 340  3.0  4.0   0.1    MM    MM  MM     MM   9.4    MM   3.8   MM   MM    MM
2017 05 04 08 30 340  3.0  4.0   0.1    MM    MM  MM     MM   9.5    MM   4.2   MM   MM    MM
2017 05 04 08 00 330  3.0  4.0   0.1    MM    MM  MM     MM   9.7    MM   4.1   MM   MM    MM
2017 05 04 07 53 340  3.0  4.0   0.1    MM    MM  MM     MM   9.5    MM   4.2   MM   MM    MM
2017 05 04 07 45 320  3.0  4.0   0.1    MM    MM  MM     MM   9.7    MM   4.1   MM   MM    MM
2017 05 04 07 30 320  2.0  3.0   0.2    MM    MM  MM     MM   9.6    MM   4.8   MM   MM    MM
2017 05 04 07 00 320  3.0  3.0   0.2    MM    MM  MM     MM   9.3    MM   6.0   MM   MM    MM
2017 05 04 06 53 310  3.0  4.0   0.2    MM    MM  MM     MM   9.5    MM   5.6   MM   MM    MM
2017 05 04 06 45 320  1.0  2.0   0.2    MM    MM  MM     MM   9.2    MM   6.4   MM   MM    MM
2017 05 04 06 30 340  1.0  2.0   0.2    MM    MM  MM     MM   9.4    MM   5.8   MM   MM    MM
2017 05 04 06 15  20  1.0  2.0   0.2    MM    MM  MM     MM   9.2    MM   6.4   MM   MM    MM
2017 05 04 06 00 340  2.0  2.0   0.3     4    MM  MM     MM   9.4    MM   6.3   MM   MM    MM
2017 05 04 05 53  20  1.0  2.0   0.2    MM    MM  MM     MM   9.2    MM   6.4   MM   MM    MM
2017 05 04 05 15 300  2.0  3.0   0.3     4    MM  MM     MM   9.6    MM   6.5   MM   MM    MM
2017 05 04 05 00 290  2.0  3.0   0.3     4    MM  MM     MM   9.8    MM   6.0   MM   MM    MM
2017 05 04 04 53 290  2.0  3.0   0.3     4    MM  MM     MM   9.8    MM   6.0   MM   MM    MM
2017 05 04 04 45 300  3.0  5.0   0.4     4    MM  MM     MM  10.2    MM   5.0   MM   MM    MM
2017 05 04 04 30 300  4.0  5.0   0.4     4    MM  MM     MM  10.4    MM   4.6   MM   MM    MM
2017 05 04 04 00 290  4.0  5.0   0.4     4    MM  MM     MM  10.4    MM   5.0   MM   MM    MM
2017 05 04 03 53 290  4.0  5.0   0.4     4    MM  MM     MM  10.4    MM   5.0   MM   MM    MM
2017 05 04 03 45 280  3.0  5.0   0.4     4    MM  MM     MM  10.4    MM   5.0   MM   MM    MM
2017 05 04 03 30 290  3.0  5.0   0.5     4    MM  MM     MM  10.2    MM   5.8   MM   MM    MM
2017 05 04 02 53 300  4.0  5.0   0.5     4    MM  MM     MM  10.4    MM   5.4   MM   MM    MM
2017 05 04 02 45 300  5.0  6.0   0.5     4    MM  MM     MM  10.6    MM   5.0   MM   MM    MM
2017 05 04 02 30 280  4.0  5.0   0.6     4    MM  MM     MM  10.6    MM   4.9   MM   MM    MM
2017 05 04 01 53 290  4.0  5.0   0.6     4    MM  MM     MM  10.7    MM   4.8   MM   MM    MM
2017 05 04 01 45 310  6.0  8.0   0.6     4    MM  MM     MM  11.1    MM   3.9   MM   MM    MM
2017 05 04 01 30 320  7.0 10.0   0.6     4    MM  MM     MM  11.4    MM   3.1   MM   MM    MM
2017 05 04 00 53 320  7.0  9.0   0.6     4    MM  MM     MM  11.1    MM   3.9   MM   MM    MM
2017 05 04 00 45 330  7.0 10.0   0.7     3    MM  MM     MM  11.5    MM   3.3   MM   MM    MM
2017 05 04 00 15 330  7.0  9.0   0.8     4    MM  MM     MM  11.5    MM   3.8   MM   MM    MM
2017 05 03 23 45 320  9.0 10.0   0.8     4    MM  MM     MM  11.8    MM   3.6   MM   MM    MM
2017 05 03 23 30 320  9.0 12.0   0.8     4    MM  MM     MM  12.3    MM   3.0   MM   MM    MM
2017 05 03 23 23 330  8.0 10.0   0.8     4    MM  MM     MM  11.8    MM   3.3   MM   MM    MM
2017 05 03 21 30 320  7.0  8.0   0.5     4    MM  MM     MM  13.1    MM   5.8   MM   MM    MM
2017 05 03 21 23 320  7.0  8.0   0.5     4    MM  MM     MM  13.1    MM   5.8   MM   MM    MM
2017 05 03 21 00 300  7.0  8.0   0.4     4    MM  MM     MM  13.3    MM   5.9   MM   MM    MM
2017 05 03 20 30 280  4.0  6.0   0.4     4    MM  MM     MM  12.3    MM   7.0   MM   MM    MM
2017 05 03 20 23 300  7.0  8.0   0.4     4    MM  MM     MM  13.3    MM   5.9   MM   MM    MM
2017 05 03 20 00 270  4.0  6.0   0.4     4    MM  MM     MM  12.0    MM   7.3   MM   MM    MM
2017 05 03 19 53 270  4.0  5.0   0.4     4    MM  MM     MM  11.9    MM   7.5   MM   MM    MM
2017 05 03 19 00 290  5.0  6.0   0.5     4    MM  MM     MM  12.3    MM   6.8   MM   MM    MM
2017 05 03 17 53 290  5.0  6.0   0.5     4    MM  MM     MM  12.3    MM   6.8   MM   MM    MM
2017 05 03 17 45 250  7.0  8.0   0.5     4    MM  MM     MM  11.8    MM   7.1   MM   MM    MM
2017 05 03 17 30 240  7.0  8.0   0.5     3    MM  MM     MM  11.8    MM   6.8   MM   MM    MM
2017 05 03 16 45 240  7.0  8.0   0.5     3    MM  MM     MM  11.6    MM   6.6   MM   MM    MM
2017 05 03 16 30 240  6.0  7.0   0.6     3    MM  MM     MM  11.7    MM   6.5   MM   MM    MM
2017 05 03 16 23 240  7.0  8.0   0.5     3    MM  MM     MM  11.6    MM   6.6   MM   MM    MM
2017 05 03 16 00 250  6.0  7.0   0.6     3    MM  MM     MM  11.8    MM   6.2   MM   MM    MM
2017 05 03 15 53 250  6.0  7.0   0.6     3    MM  MM     MM  11.8    MM   6.2   MM   MM    MM
2017 05 03 15 45 250  6.0  7.0   0.5     3    MM  MM     MM  12.1    MM   5.8   MM   MM    MM
2017 05 03 14 53 250  7.0  9.0   0.5     3    MM  MM     MM  12.1    MM   5.8   MM   MM    MM
2017 05 03 14 45 240  6.0  8.0   0.5     3    MM  MM     MM  11.7    MM   6.7   MM   MM    MM
2017 05 03 14 15 250  6.0  6.0   0.4     3    MM  MM     MM  11.8    MM   6.3   MM   MM    MM
2017 05 03 13 45 240  6.0  7.0   0.4     3    MM  MM     MM  11.7    MM   6.7   MM   MM    MM
2017 05 03 13 23 240  6.0  7.0   0.4     3    MM  MM     MM  11.7    MM   6.7   MM   MM    MM
2017 05 03 13 15 220  5.0  6.0   0.5     3    MM  MM     MM  11.1    MM   7.4   MM   MM    MM
2017 05 03 12 53 220  5.0  6.0   0.5     3    MM  MM     MM  11.1    MM   7.4   MM   MM    MM
2017 05 03 12 45 240  4.0  6.0   0.6     3    MM  MM     MM  11.4    MM   7.2   MM   MM    MM
2017 05 03 12 30 260  5.0  7.0   0.5     3    MM  MM     MM  11.9    MM   6.7   MM   MM    MM
2017 05 03 11 53 280  5.0  7.0   0.5     3    MM  MM     MM  11.8    MM   6.7   MM   MM    MM
2017 05 03 11 45 280  5.0  6.0   0.5     4    MM  MM     MM  11.6    MM   7.0   MM   MM    MM
2017 05 03 11 30 270  5.0  6.0   0.5     4    MM  MM     MM  11.7    MM   7.1   MM   MM    MM
2017 05 03 10 53 260  4.0  5.0   0.5     4    MM  MM     MM  11.0    MM   7.7   MM   MM    MM
2017 05 03 10 45 260  4.0  4.0   0.5     4    MM  MM     MM  11.1    MM   7.6   MM   MM    MM
2017 05 03 10 30 260  4.0  5.0   0.5     4    MM  MM     MM  11.1    MM   7.5   MM   MM    MM
2017 05 03 10 00 260  5.0  6.0   0.5     4    MM  MM     MM  11.4    MM   7.1   MM   MM    MM
2017 05 03 09 53 260  5.0  5.0   0.5     4    MM  MM     MM  11.1    MM   7.4   MM   MM    MM
2017 05 03 09 45 270  5.0  6.0   0.5     4    MM  MM     MM  11.5    MM   7.1   MM   MM    MM
2017 05 03 09 15 250  5.0  6.0   0.5     4    MM  MM     MM  11.0    MM   7.6   MM   MM    MM
2017 05 03 09 00 250  5.0  6.0   0.5     4    MM  MM     MM  10.9    MM   7.7   MM   MM    MM
